Chat #,Sentence #,Word,Tag
18,264,Le,O
18,264,pido,O
18,264,disculpas,O
18,264,por,O
18,264,las,O
18,264,molestias,O
18,264,que,O
18,264,le,O
18,264,hemos,O
18,264,causado,O
18,264,.,O
18,264,¿,O
18,264,Me,O
18,264,puede,O
18,264,dar,O
18,264,su,O
18,264,fecha,O
18,264,de,O
18,264,nacimiento,O
18,264,",",O
18,264,su,O
18,264,correo,O
18,264,electrónico,O
18,264,y,O
18,264,su,O
18,264,número,O
18,264,de,O
18,264,teléfono,O
18,264,para,O
18,264,verificar,O
18,264,su,O
18,264,identidad,O
18,264,?,O
18,265,Cliente,O
18,265,:,O
18,265,Claro,O
18,265,",",O
18,265,nací,O
18,265,el,O
18,265,15,B-fecha-nacimiento
18,265,de,O-fecha-nacimiento
18,265,mayo,I-fecha-nacimiento
18,265,de,O-fecha-nacimiento
18,265,1990,I-fecha-nacimiento
18,265,.,O
18,265,Fue,O
18,265,un,O
18,265,día,O
18,265,muy,O
18,265,especial,O
18,265,para,O
18,265,mí,O
18,265,y,O
18,265,para,O
18,265,mi,O
18,265,familia,O
18,265,.,O
18,265,Recuerdo,O
18,265,que,O
18,265,me,O
18,265,regalaron,O
18,265,una,O
18,265,bicicleta,O
18,265,y,O
18,265,un,O
18,265,pastel,O
18,265,de,O
18,265,chocolate,O
18,265,.,O
18,265,Fue,O
18,265,una,O
18,265,fiesta,O
18,265,muy,O
18,265,bonita,O
18,265,.,O
18,265,Invité,O
18,265,a,O
18,265,todos,O
18,265,mis,O
18,265,amigos,O
18,265,del,O
18,265,colegio,O
18,265,y,O
18,265,lo,O
18,265,pasamos,O
18,265,genial,O
18,265,.,O
18,265,Jugamos,O
18,265,al,O
18,265,fútbol,O
18,265,",",O
18,265,al,O
18,265,escondite,O
18,265,y,O
18,265,a,O
18,265,las,O
18,265,cartas,O
18,265,.,O
18,265,Mi,O
18,265,madre,O
18,265,hizo,O
18,265,unas,O
18,265,empanadas,O
18,265,deliciosas,O
18,265,y,O
18,265,mi,O
18,265,padre,O
18,265,puso,O
18,265,música,O
18,265,divertida,O
18,265,.,O
18,265,Fue,O
18,265,uno,O
18,265,de,O
18,265,los,O
18,265,mejores,O
18,265,días,O
18,265,de,O
18,265,mi,O
18,265,vida,O
18,265,.,O
18,266,Empleado,O
18,266,:,O
18,266,Me,O
18,266,alegro,O
18,266,mucho,O
18,266,Carlos,O
18,266,",",O
18,266,pero,O
18,266,necesito,O
18,266,también,O
18,266,su,O
18,266,correo,O
18,266,electrónico,O
18,266,y,O
18,266,su,O
18,266,número,O
18,266,de,O
18,266,teléfono,O
18,266,.,O
18,267,Cliente,O
18,267,:,O
18,267,Ah,O
18,267,",",O
18,267,sí,O
18,267,",",O
18,267,perdón,O
18,267,.,O
18,267,Mi,O
18,267,correo,O
18,267,es,O
18,267,carlos@gmail.com,B-email
18,267,y,O
18,267,mi,O
18,267,número,O
18,267,es,O
18,267,1138321267,B-telefono
18,267,.,O
18,267,Los,O
18,267,uso,O
18,267,desde,O
18,267,hace,O
18,267,mucho,O
18,267,tiempo,O
18,267,y,O
18,267,nunca,O
18,267,he,O
18,267,tenido,O
18,267,problemas,O
18,267,con,O
18,267,ellos,O
18,267,.,O
18,267,Bueno,O
18,267,",",O
18,267,alguna,O
18,267,vez,O
18,267,se,O
18,267,me,O
18,267,ha,O
18,267,olvidado,O
18,267,la,O
18,267,contraseña,O
18,267,o,O
18,267,se,O
18,267,me,O
18,267,ha,O
18,267,caído,O
18,267,el,O
18,267,teléfono,O
18,267,al,O
18,267,agua,O
18,267,",",O
18,267,pero,O
18,267,nada,O
18,267,grave,O
18,267,.,O
18,267,Me,O
18,267,gusta,O
18,267,estar,O
18,267,conectado,O
18,267,con,O
18,267,mis,O
18,267,amigos,O
18,267,y,O
18,267,familiares,O
18,267,y,O
18,267,estar,O
18,267,al,O
18,267,día,O
18,267,de,O
18,267,las,O
18,267,noticias,O
18,267,y,O
18,267,las,O
18,267,redes,O
18,267,sociales,O
18,267,.,O
18,268,Empleado,O
18,268,:,O
18,268,Gracias,O
18,268,Carlos,O
18,268,",",O
18,268,ya,O
18,268,lo,O
18,268,tengo,O
18,268,en,O
18,268,el,O
18,268,sistema,O
18,268,.,O
18,268,Veo,O
18,268,que,O
18,268,tiene,O
18,268,el,O
18,268,plan,O
18,268,básico,O
18,268,de,O
18,268,Celtel,O
18,268,",",O
18,268,que,O
18,268,tiene,O
18,268,un,O
18,268,límite,O
18,268,de,O
18,268,minutos,O
18,268,y,O
18,268,datos,O
18,268,.,O
18,268,¿,O
18,268,A,O
18,268,qué,O
18,268,plan,O
18,268,quiere,O
18,268,cambiarse,O
18,268,?,O
18,269,Cliente,O
18,269,:,O
18,269,Quiero,O
18,269,pasarme,O
18,269,a,O
18,269,un,O
18,269,plan,O
18,269,ilimitado,O
18,269,que,O
18,269,me,O
18,269,han,O
18,269,ofrecido,O
18,269,en,O
18,269,otra,O
18,269,empresa,O
18,269,.,O
18,269,Me,O
18,269,han,O
18,269,dicho,O
18,269,que,O
18,269,tienen,O
18,269,una,O
18,269,promoción,O
18,269,especial,O
18,269,para,O
18,269,los,O
18,269,empleados,O
18,269,de,O
18,269,esa,O
18,269,empresa,O
18,269,y,O
18,269,que,O
18,269,el,O
18,269,servicio,O
18,269,es,O
18,269,mucho,O
18,269,mejor,O
18,269,.,O
18,270,Empleado,O
18,270,:,O
18,270,Entiendo,O
18,270,Carlos,O
18,270,",",O
18,270,¿,O
18,270,En,O
18,270,que,O
18,270,empresa,O
18,270,trabaja,O
18,270,?,O
18,271,Cliente,O
18,271,:,O
18,271,Es,O
18,271,la,O
18,271,empresa,O
18,271,PXC,B-empresa
18,271,.,O
18,271,Es,O
18,271,una,O
18,271,empresa,O
18,271,muy,O
18,271,importante,O
18,271,y,O
18,271,reconocida,O
18,271,en,O
18,271,el,O
18,271,sector,O
18,271,del,O
18,271,software,O
18,271,.,O
18,271,Yo,O
18,271,trabajo,O
18,271,ahí,O
18,271,como,O
18,271,ingeniero,O
18,271,y,O
18,271,me,O
18,271,dedico,O
18,271,al,O
18,271,desarrollo,O
18,271,de,O
18,271,aplicaciones,O
18,271,móviles,O
18,271,.,O
18,271,Es,O
18,271,un,O
18,271,trabajo,O
18,271,muy,O
18,271,desafiante,O
18,271,y,O
18,271,gratificante,O
18,271,.,O
18,271,Me,O
18,271,gusta,O
18,271,mucho,O
18,271,lo,O
18,271,que,O
18,271,hago,O
18,271,y,O
18,271,estoy,O
18,271,muy,O
18,271,orgulloso,O
18,271,de,O
18,271,los,O
18,271,proyectos,O
18,271,en,O
18,271,los,O
18,271,que,O
18,271,participo,O
18,271,.,O
18,271,Tengo,O
18,271,unos,O
18,271,compañeros,O
18,271,estupendos,O
18,271,y,O
18,271,un,O
18,271,jefe,O
18,271,muy,O
18,271,comprensivo,O
18,271,.,O
18,271,Además,O
18,271,",",O
18,271,la,O
18,271,empresa,O
18,271,me,O
18,271,ofrece,O
18,271,muchas,O
18,271,oportunidades,O
18,271,de,O
18,271,crecimiento,O
18,271,profesional,O
18,271,y,O
18,271,personal,O
18,271,.,O
18,272,Empleado,O
18,272,:,O
18,272,Qué,O
18,272,interesante,O
18,272,Carlos,O
18,272,",",O
18,272,parece,O
18,272,que,O
18,272,le,O
18,272,gusta,O
18,272,mucho,O
18,272,su,O
18,272,trabajo,O
18,272,.,O
18,272,Bueno,O
18,272,",",O
18,272,el,O
18,272,plan,O
18,272,ilimitado,O
18,272,de,O
18,272,la,O
18,272,empresa,O
18,272,PXC,O
18,272,es,O
18,272,una,O
18,272,buena,O
18,272,opción,O
18,272,.,O
18,272,Tiene,O
18,272,llamadas,O
18,272,y,O
18,272,datos,O
18,272,ilimitados,O
18,272,",",O
18,272,además,O
18,272,de,O
18,272,otros,O
18,272,beneficios,O
18,272,como,O
18,272,roaming,O
18,272,internacional,O
18,272,y,O
18,272,acceso,O
18,272,a,O
18,272,plataformas,O
18,272,de,O
18,272,streaming,O
18,272,.,O
18,272,¿,O
18,272,Desde,O
18,272,cuándo,O
18,272,trabaja,O
18,272,en,O
18,272,la,O
18,272,empresa,O
18,272,PXC,O
18,272,?,O
18,273,Cliente,O
18,273,:,O
18,273,Pues,O
18,273,llevo,O
18,273,trabajando,O
18,273,ahí,O
18,273,desde,O
18,273,hace,O
18,273,unos,O
18,273,años,O
18,273,.,O
18,273,No,O
18,273,recuerdo,O
18,273,exactamente,O
18,273,la,O
18,273,fecha,O
18,273,en,O
18,273,que,O
18,273,empecé,O
18,273,",",O
18,273,pero,O
18,273,fue,O
18,273,poco,O
18,273,después,O
18,273,de,O
18,273,terminar,O
18,273,la,O
18,273,carrera,O
18,273,.,O
18,273,Estudié,O
18,273,ingeniería,O
18,273,informática,O
18,273,en,O
18,273,la,O
18,273,universidad,O
18,273,y,O
18,273,siempre,O
18,273,me,O
18,273,gustó,O
18,273,la,O
18,273,programación,O
18,273,y,O
18,273,la,O
18,273,tecnología,O
18,273,.,O
18,273,Fue,O
18,273,una,O
18,273,carrera,O
18,273,muy,O
18,273,dura,O
18,273,pero,O
18,273,también,O
18,273,muy,O
18,273,satisfactoria,O
18,273,.,O
18,273,Aprendí,O
18,273,muchas,O
18,273,cosas,O
18,273,y,O
18,273,conocí,O
18,273,a,O
18,273,gente,O
18,273,muy,O
18,273,interesante,O
18,273,.,O
18,274,Empleado,O
18,274,:,O
18,274,¿,O
18,274,Me,O
18,274,puede,O
18,274,dar,O
18,274,la,O
18,274,fecha,O
18,274,exacta,O
18,274,en,O
18,274,que,O
18,274,empezó,O
18,274,a,O
18,274,trabajar,O
18,274,en,O
18,274,la,O
18,274,empresa,O
18,274,PXC,O
18,274,?,O
18,275,Cliente,O
18,275,:,O
18,275,La,O
18,275,verdad,O
18,275,es,O
18,275,que,O
18,275,no,O
18,275,me,O
18,275,acuerdo,O
18,275,muy,O
18,275,bien,O
18,275,.,O
18,275,Fue,O
18,275,hace,O
18,275,tanto,O
18,275,tiempo,O
18,275,…,O
18,275,Creo,O
18,275,que,O
18,275,fue,O
18,275,en,O
18,275,invierno,O
18,275,",",O
18,275,porque,O
18,275,hacía,O
18,275,mucho,O
18,275,frío,O
18,275,y,O
18,275,había,O
18,275,nieve,O
18,275,en,O
18,275,las,O
18,275,calles,O
18,275,.,O
18,275,O,O
18,275,tal,O
18,275,vez,O
18,275,fue,O
18,275,en,O
18,275,primavera,O
18,275,",",O
18,275,porque,O
18,275,había,O
18,275,flores,O
18,275,en,O
18,275,los,O
18,275,parques,O
18,275,y,O
18,275,los,O
18,275,pájaros,O
18,275,cantaban,O
18,275,…,O
18,276,Empleado,O
18,276,:,O
18,276,Por,O
18,276,favor,O
18,276,Carlos,O
18,276,",",O
18,276,intente,O
18,276,recordar,O
18,276,.,O
18,276,Es,O
18,276,importante,O
18,276,para,O
18,276,poder,O
18,276,hacer,O
18,276,el,O
18,276,cambio,O
18,276,de,O
18,276,plan,O
18,276,.,O
18,276,Necesito,O
18,276,saber,O
18,276,desde,O
18,276,cuándo,O
18,276,trabaja,O
18,276,en,O
18,276,la,O
18,276,empresa,O
18,276,PXC,O
18,276,para,O
18,276,verificar,O
18,276,su,O
18,276,elegibilidad,O
18,276,.,O
18,277,Cliente,O
18,277,:,O
18,277,Bueno,O
18,277,",",O
18,277,bueno,O
18,277,.,O
18,277,Déjeme,O
18,277,pensar,O
18,277,…,O
18,277,Creo,O
18,277,que,O
18,277,fue,O
18,277,en,O
18,277,enero,B-fecha-ingreso
18,277,de,O-fecha-ingreso
18,277,2020,I-fecha-ingreso
18,277,.,O
18,277,Sí,O
18,277,",",O
18,277,eso,O
18,277,es,O
18,277,.,O
18,277,En,O
18,277,enero,O
18,277,de,O
18,277,2020,O
18,277,.,O
18,277,Fue,O
18,277,el,O
18,277,día,O
18,277,que,O
18,277,me,O
18,277,llamaron,O
18,277,para,O
18,277,ofrecerme,O
18,277,el,O
18,277,trabajo,O
18,277,.,O
18,277,Estaba,O
18,277,muy,O
18,277,nervioso,O
18,277,y,O
18,277,emocionado,O
18,277,.,O
18,277,Me,O
18,277,preparé,O
18,277,muy,O
18,277,bien,O
18,277,para,O
18,277,la,O
18,277,entrevista,O
18,277,y,O
18,277,creo,O
18,277,que,O
18,277,les,O
18,277,gustó,O
18,277,mi,O
18,277,perfil,O
18,277,y,O
18,277,mi,O
18,277,experiencia,O
18,277,.,O
18,277,Me,O
18,277,dijeron,O
18,277,que,O
18,277,empezaría,O
18,277,al,O
18,277,día,O
18,277,siguiente,O
18,277,y,O
18,277,que,O
18,277,me,O
18,277,enviarían,O
18,277,el,O
18,277,contrato,O
18,277,por,O
18,277,correo,O
18,277,electrónico,O
18,277,.,O
18,278,Empleado,O
18,278,:,O
18,278,Gracias,O
18,278,Carlos,O
18,278,",",O
18,278,ya,O
18,278,tengo,O
18,278,toda,O
18,278,la,O
18,278,información,O
18,278,que,O
18,278,necesito,O
18,278,para,O
18,278,hacer,O
18,278,el,O
18,278,cambio,O
18,278,de,O
18,278,plan,O
18,278,.,O
18,278,Solo,O
18,278,le,O
18,278,recuerdo,O
18,278,que,O
18,278,al,O
18,278,cambiarse,O
18,278,al,O
18,278,plan,O
18,278,ilimitado,O
18,278,de,O
18,278,la,O
18,278,empresa,O
18,278,PXC,O
18,278,tendrá,O
18,278,una,O
18,278,permanencia,O
18,278,mínima,O
18,278,de,O
18,278,12,O
18,278,meses,O
18,278,y,O
18,278,una,O
18,278,penalización,O
18,278,por,O
18,278,cancelación,O
18,278,anticipada,O
18,278,.,O
18,278,¿,O
18,278,Está,O
18,278,de,O
18,278,acuerdo,O
18,278,con,O
18,278,estas,O
18,278,condiciones,O
18,278,?,O
18,279,Cliente,O
18,279,:,O
18,279,Sí,O
18,279,",",O
18,279,estoy,O
18,279,de,O
18,279,acuerdo,O
18,279,.,O
18,279,No,O
18,279,tengo,O
18,279,intención,O
18,279,de,O
18,279,cambiar,O
18,279,de,O
18,279,plan,O
18,279,ni,O
18,279,de,O
18,279,empresa,O
18,279,en,O
18,279,el,O
18,279,futuro,O
18,279,cercano,O
18,279,.,O
18,279,Estoy,O
18,279,muy,O
18,279,contento,O
18,279,con,O
18,279,el,O
18,279,plan,O
18,279,ilimitado,O
18,279,y,O
18,279,con,O
18,279,la,O
18,279,empresa,O
18,279,PXC,O
18,279,.,O
18,279,Creo,O
18,279,que,O
18,279,es,O
18,279,lo,O
18,279,mejor,O
18,279,para,O
18,279,mí,O
18,279,y,O
18,279,para,O
18,279,mi,O
18,279,economía,O
18,279,.,O
18,280,Empleado,O
18,280,:,O
18,280,Muy,O
18,280,bien,O
18,280,Carlos,O
18,280,",",O
18,280,ya,O
18,280,he,O
18,280,hecho,O
18,280,el,O
18,280,cambio,O
18,280,de,O
18,280,plan,O
18,280,.,O
18,280,A,O
18,280,partir,O
18,280,de,O
18,280,ahora,O
18,280,podrá,O
18,280,disfrutar,O
18,280,del,O
18,280,plan,O
18,280,ilimitado,O
18,280,de,O
18,280,la,O
18,280,empresa,O
18,280,PXC,O
18,280,con,O
18,280,Celtel,O
18,280,.,O
18,280,Espero,O
18,280,que,O
18,280,esté,O
18,280,satisfecho,O
18,280,con,O
18,280,el,O
18,280,servicio,O
18,280,y,O
18,280,que,O
18,280,nos,O
18,280,disculpe,O
18,280,por,O
18,280,los,O
18,280,inconvenientes,O
18,280,que,O
18,280,le,O
18,280,hemos,O
18,280,causado,O
18,280,anteriormente,O
18,280,.,O
18,280,¿,O
18,280,Hay,O
18,280,algo,O
18,280,más,O
18,280,en,O
18,280,lo,O
18,280,que,O
18,280,pueda,O
18,280,ayudarle,O
18,280,?,O
18,281,Cliente,O
18,281,:,O
18,281,No,O
18,281,",",O
18,281,eso,O
18,281,es,O
18,281,todo,O
18,281,Laura,O
18,281,.,O
18,281,Le,O
18,281,agradezco,O
18,281,mucho,O
18,281,su,O
18,281,ayuda,O
18,281,y,O
18,281,su,O
18,281,paciencia,O
18,281,.,O
18,282,Empleado,O
18,282,:,O
18,282,De,O
18,282,nada,O
18,282,Carlos,O
18,282,",",O
18,282,ha,O
18,282,sido,O
18,282,un,O
18,282,placer,O
18,282,atenderle,O
18,282,.,O
18,282,Que,O
18,282,tenga,O
18,282,una,O
18,282,buena,O
18,282,tarde,O
18,282,.,O
19,283,Cliente,O
19,283,:,O
19,283,Hola,O
19,283,",",O
19,283,soy,O
19,283,Sebastián,B-nombre
19,283,Pérez,I-nombre
19,283,y,O
19,283,los,O
19,283,contacto,O
19,283,para,O
19,283,cambiarme,B-intencion
19,283,de,I-intencion
19,283,plan,I-intencion
19,283,",",O
19,283,quiero,O
19,283,el,O
19,283,plan,O
19,283,ilimitado,O
19,283,de,O
19,283,Celtel,O
19,283,.,O
19,284,Empleado,O
19,284,:,O
19,284,Hola,O
19,284,Sebastián,O
19,284,",",O
19,284,gracias,O
19,284,por,O
19,284,elegir,O
19,284,Celtel,O
19,284,.,O
19,284,Estamos,O
19,284,encantados,O
19,284,de,O
19,284,que,O
19,284,quieras,O
19,284,disfrutar,O
19,284,de,O
19,284,nuestro,O
19,284,plan,O
19,284,ilimitado,O
19,284,",",O
19,284,que,O
19,284,te,O
19,284,ofrece,O
19,284,llamadas,O
19,284,",",O
19,284,mensajes,O
19,284,y,O
19,284,datos,O
19,284,móviles,O
19,284,sin,O
19,284,límites,O
19,284,por,O
19,284,un,O
19,284,precio,O
19,284,fijo,O
19,284,mensual,O
19,284,.,O
19,285,Cliente,O
19,285,:,O
19,285,Sí,O
19,285,",",O
19,285,me,O
19,285,parece,O
19,285,una,O
19,285,oferta,O
19,285,muy,O
19,285,conveniente,O
19,285,",",O
19,285,porque,O
19,285,he,O
19,285,decidido,O
19,285,comprar,O
19,285,un,O
19,285,motorhome,O
19,285,para,O
19,285,viajar,O
19,285,por,O
19,285,el,O
19,285,país,O
19,285,",",O
19,285,y,O
19,285,quiero,O
19,285,usar,O
19,285,los,O
19,285,datos,O
19,285,móviles,O
19,285,como,O
19,285,mi,O
19,285,principal,O
19,285,fuente,O
19,285,de,O
19,285,acceso,O
19,285,a,O
19,285,internet,O
19,285,.,O
19,286,Empleado,O
19,286,:,O
19,286,¡,O
19,286,Qué,O
19,286,buena,O
19,286,decisión,O
19,286,!,O
19,286,Con,O
19,286,nuestro,O
19,286,plan,O
19,286,ilimitado,O
19,286,podrás,O
19,286,navegar,O
19,286,por,O
19,286,internet,O
19,286,",",O
19,286,ver,O
19,286,videos,O
19,286,",",O
19,286,escuchar,O
19,286,música,O
19,286,y,O
19,286,estar,O
19,286,conectado,O
19,286,con,O
19,286,tus,O
19,286,seres,O
19,286,queridos,O
19,286,sin,O
19,286,preocuparte,O
19,286,por,O
19,286,el,O
19,286,consumo,O
19,286,de,O
19,286,datos,O
19,286,.,O
19,287,Cliente,O
19,287,:,O
19,287,Eso,O
19,287,es,O
19,287,lo,O
19,287,que,O
19,287,necesito,O
19,287,.,O
19,287,¿,O
19,287,Qué,O
19,287,tengo,O
19,287,que,O
19,287,hacer,O
19,287,para,O
19,287,cambiarme,O
19,287,al,O
19,287,plan,O
19,287,ilimitado,O
19,287,?,O
19,288,Empleado,O
19,288,:,O
19,288,Es,O
19,288,muy,O
19,288,fácil,O
19,288,.,O
19,288,Solo,O
19,288,necesitamos,O
19,288,verificar,O
19,288,algunos,O
19,288,datos,O
19,288,tuyos,O
19,288,para,O
19,288,hacer,O
19,288,el,O
19,288,cambio,O
19,288,.,O
19,288,Empecemos,O
19,288,por,O
19,288,tu,O
19,288,fecha,O
19,288,de,O
19,288,nacimiento,O
19,288,.,O
19,288,¿,O
19,288,Cuándo,O
19,288,naciste,O
19,288,?,O
19,289,Cliente,O
19,289,:,O
19,289,Nací,O
19,289,el,O
19,289,15/03/1985,B-fecha-nacimiento
19,289,.,O
19,290,Empleado,O
19,290,:,O
19,290,Gracias,O
19,290,.,O
19,290,Ahora,O
19,290,necesitamos,O
19,290,tu,O
19,290,email,O
19,290,.,O
19,290,¿,O
19,290,Cuál,O
19,290,es,O
19,290,tu,O
19,290,dirección,O
19,290,de,O
19,290,correo,O
19,290,electrónico,O
19,290,?,O
19,291,Cliente,O
19,291,:,O
19,291,Mi,O
19,291,email,O
19,291,es,O
19,291,sebaperez@gmail.com,B-email
19,291,.,O
19,292,Empleado,O
19,292,:,O
19,292,Perfecto,O
19,292,.,O
19,292,Por,O
19,292,último,O
19,292,",",O
19,292,necesitamos,O
19,292,tu,O
19,292,número,O
19,292,de,O
19,292,teléfono,O
19,292,.,O
19,292,¿,O
19,292,Cuál,O
19,292,es,O
19,292,el,O
19,292,número,O
19,292,al,O
19,292,que,O
19,292,quieres,O
19,292,aplicar,O
19,292,el,O
19,292,plan,O
19,292,ilimitado,O
19,292,?,O
19,293,Cliente,O
19,293,:,O
19,293,Mi,O
19,293,número,O
19,293,es,O
19,293,el,O
19,293,1173946384,B-telefono
19,293,.,O
19,294,Empleado,O
19,294,:,O
19,294,Muy,O
19,294,bien,O
19,294,.,O
19,294,Ya,O
19,294,tenemos,O
19,294,todos,O
19,294,los,O
19,294,datos,O
19,294,necesarios,O
19,294,para,O
19,294,hacer,O
19,294,el,O
19,294,cambio,O
19,294,.,O
19,294,Solo,O
19,294,te,O
19,294,pedimos,O
19,294,que,O
19,294,esperes,O
19,294,unos,O
19,294,minutos,O
19,294,mientras,O
19,294,procesamos,O
19,294,tu,O
19,294,solicitud,O
19,294,.,O
19,295,Cliente,O
19,295,:,O
19,295,De,O
19,295,acuerdo,O
19,295,.,O
19,295,Muchas,O
19,295,gracias,O
19,295,por,O
19,295,su,O
19,295,atención,O
19,295,.,O
19,296,Empleado,O
19,296,:,O
19,296,De,O
19,296,nada,O
19,296,.,O
19,296,Es,O
19,296,un,O
19,296,placer,O
19,296,atenderte,O
19,296,.,O
19,296,Te,O
19,296,informamos,O
19,296,que,O
19,296,tu,O
19,296,solicitud,O
19,296,ha,O
19,296,sido,O
19,296,procesada,O
19,296,con,O
19,296,éxito,O
19,296,y,O
19,296,que,O
19,296,ya,O
19,296,puedes,O
19,296,disfrutar,O
19,296,del,O
19,296,plan,O
19,296,ilimitado,O
19,296,de,O
19,296,Celtel,O
19,296,.,O
19,296,Recibirás,O
19,296,un,O
19,296,mensaje,O
19,296,de,O
19,296,confirmación,O
19,296,en,O
19,296,tu,O
19,296,teléfono,O
19,296,y,O
19,296,en,O
19,296,tu,O
19,296,email,O
19,296,con,O
19,296,los,O
19,296,detalles,O
19,296,del,O
19,296,plan,O
19,296,y,O
19,296,las,O
19,296,condiciones,O
19,296,del,O
19,296,servicio,O
19,296,.,O
19,297,Cliente,O
19,297,:,O
19,297,Excelente,O
19,297,.,O
19,297,Estoy,O
19,297,muy,O
19,297,contento,O
19,297,con,O
19,297,el,O
19,297,cambio,O
19,297,.,O
19,297,Gracias,O
19,297,por,O
19,297,todo,O
19,297,.,O
19,298,Empleado,O
19,298,:,O
19,298,Gracias,O
19,298,a,O
19,298,ti,O
19,298,por,O
19,298,confiar,O
19,298,en,O
19,298,Celtel,O
19,298,.,O
19,298,Te,O
19,298,deseamos,O
19,298,un,O
19,298,buen,O
19,298,viaje,O
19,298,por,O
19,298,el,O
19,298,país,O
19,298,y,O
19,298,esperamos,O
19,298,que,O
19,298,sigas,O
19,298,siendo,O
19,298,nuestro,O
19,298,cliente,O
19,298,por,O
19,298,mucho,O
19,298,tiempo,O
19,298,.,O
19,298,Si,O
19,298,tienes,O
19,298,alguna,O
19,298,duda,O
19,298,o,O
19,298,consulta,O
19,298,",",O
19,298,puedes,O
19,298,contactarnos,O
19,298,por,O
19,298,teléfono,O
19,298,",",O
19,298,email,O
19,298,o,O
19,298,chat,O
19,298,en,O
19,298,cualquier,O
19,298,momento,O
19,298,.,O
19,298,Que,O
19,298,tengas,O
19,298,un,O
19,298,buen,O
19,298,día,O
19,298,.,O
19,299,Cliente,O
19,299,:,O
19,299,Igualmente,O
19,299,.,O
19,299,Adiós,O
19,299,.,O
19,300,Empleado,O
19,300,:,O
19,300,Adiós,O
19,300,.,O
20,301,Cliente,O
20,301,:,O
20,301,Hola,O
20,301,",",O
20,301,soy,O
20,301,María,B-nombre
20,301,González,I-nombre
20,301,y,O
20,301,los,O
20,301,contacto,O
20,301,para,O
20,301,cambiarme,B-intencion
20,301,al,I-intencion
20,301,plan,I-intencion
20,301,familiar,O
20,301,de,O
20,301,Celtel,O
20,301,.,O
20,302,Empleado,O
20,302,:,O
20,302,Hola,O
20,302,María,O
20,302,",",O
20,302,gracias,O
20,302,por,O
20,302,elegir,O
20,302,Celtel,O
20,302,.,O
20,302,Estamos,O
20,302,encantados,O
20,302,de,O
20,302,que,O
20,302,quieras,O
20,302,disfrutar,O
20,302,de,O
20,302,nuestro,O
20,302,plan,O
20,302,familiar,O
20,302,",",O
20,302,que,O
20,302,te,O
20,302,ofrece,O
20,302,llamadas,O
20,302,",",O
20,302,mensajes,O
20,302,y,O
20,302,datos,O
20,302,móviles,O
20,302,para,O
20,302,hasta,O
20,302,cuatro,O
20,302,líneas,O
20,302,por,O
20,302,un,O
20,302,precio,O
20,302,fijo,O
20,302,mensual,O
20,302,.,O
20,303,Cliente,O
20,303,:,O
20,303,Sí,O
20,303,",",O
20,303,me,O
20,303,parece,O
20,303,una,O
20,303,oferta,O
20,303,muy,O
20,303,conveniente,O
20,303,",",O
20,303,porque,O
20,303,le,O
20,303,compramos,O
20,303,un,O
20,303,nuevo,O
20,303,teléfono,O
20,303,a,O
20,303,mis,O
20,303,abuelos,O
20,303,y,O
20,303,los,O
20,303,queremos,O
20,303,incorporar,O
20,303,al,O
20,303,plan,O
20,303,.,O
20,304,Empleado,O
20,304,:,O
20,304,¡,O
20,304,Qué,O
20,304,buena,O
20,304,idea,O
20,304,!,O
20,304,Con,O
20,304,nuestro,O
20,304,plan,O
20,304,familiar,O
20,304,podrás,O
20,304,compartir,O
20,304,los,O
20,304,beneficios,O
20,304,del,O
20,304,servicio,O
20,304,con,O
20,304,tus,O
20,304,abuelos,O
20,304,y,O
20,304,estar,O
20,304,en,O
20,304,contacto,O
20,304,con,O
20,304,ellos,O
20,304,siempre,O
20,304,que,O
20,304,quieras,O
20,304,.,O
20,305,Cliente,O
20,305,:,O
20,305,Eso,O
20,305,es,O
20,305,lo,O
20,305,que,O
20,305,quiero,O
20,305,.,O
20,305,¿,O
20,305,Qué,O
20,305,tengo,O
20,305,que,O
20,305,hacer,O
20,305,para,O
20,305,cambiarme,O
20,305,al,O
20,305,plan,O
20,305,familiar,O
20,305,?,O
20,306,Empleado,O
20,306,:,O
20,306,Es,O
20,306,muy,O
20,306,fácil,O
20,306,.,O
20,306,Solo,O
20,306,necesitamos,O
20,306,verificar,O
20,306,algunos,O
20,306,datos,O
20,306,tuyos,O
20,306,y,O
20,306,de,O
20,306,tus,O
20,306,abuelos,O
20,306,para,O
20,306,hacer,O
20,306,el,O
20,306,cambio,O
20,306,.,O
20,306,Empecemos,O
20,306,por,O
20,306,tu,O
20,306,fecha,O
20,306,de,O
20,306,nacimiento,O
20,306,.,O
20,306,¿,O
20,306,Cuándo,O
20,306,naciste,O
20,306,?,O
20,307,Cliente,O
20,307,:,O
20,307,Nací,O
20,307,el,O
20,307,23,B-fecha-nacimiento
20,307,de,O-fecha-nacimiento
20,307,julio,I-fecha-nacimiento
20,307,de,O-fecha-nacimiento
20,307,1992,I-fecha-nacimiento
20,307,.,O
20,308,Empleado,O
20,308,:,O
20,308,Gracias,O
20,308,.,O
20,308,Ahora,O
20,308,necesitamos,O
20,308,tu,O
20,308,email,O
20,308,.,O
20,308,¿,O
20,308,Cuál,O
20,308,es,O
20,308,tu,O
20,308,dirección,O
20,308,de,O
20,308,correo,O
20,308,electrónico,O
20,308,?,O
20,309,Cliente,O
20,309,:,O
